congress,start_date,chamber,state_abbrev,party_code,bioname,bioguide_id,birthday,cmltv_cong,cmltv_chamber,age_days,age_years,generation
99,1/3/1985,House,AR,100,"ALEXANDER, William Vollie (Bill), Jr.",A000103,1/16/1934,9,9,18615,50.9650924,Silent
100,1/3/1987,House,AR,100,"ALEXANDER, William Vollie (Bill), Jr.",A000103,1/16/1934,10,10,19345,52.96372348,Silent
101,1/3/1989,House,AR,100,"ALEXANDER, William Vollie (Bill), Jr.",A000103,1/16/1934,11,11,20076,54.9650924,Silent
102,1/3/1991,House,AR,100,"ALEXANDER, William Vollie (Bill), Jr.",A000103,1/16/1934,12,12,20806,56.96372348,Silent
86,1/3/1959,House,AR,329,"ALFORD, Thomas Dale",A000105,1/28/1916,1,1,15681,42.93223819,Greatest
87,1/3/1961,House,AR,100,"ALFORD, Thomas Dale",A000105,1/28/1916,2,2,16412,44.93360712,Greatest
84,1/3/1955,House,TX,200,"ALGER, Bruce Reynolds",A000106,6/12/1918,1,1,13354,36.56125941,Greatest
85,1/3/1957,House,TX,200,"ALGER, Bruce Reynolds",A000106,6/12/1918,2,2,14085,38.56262834,Greatest
86,1/3/1959,House,TX,200,"ALGER, Bruce Reynolds",A000106,6/12/1918,3,3,14815,40.56125941,Greatest
87,1/3/1961,House,TX,200,"ALGER, Bruce Reynolds",A000106,6/12/1918,4,4,15546,42.56262834,Greatest
88,1/3/1963,House,TX,200,"ALGER, Bruce Reynolds",A000106,6/12/1918,5,5,16276,44.56125941,Greatest
102,1/3/1991,House,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,1,1,17199,47.08829569,Silent
103,1/3/1993,House,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,2,2,17930,49.08966461,Silent
104,1/3/1995,House,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,3,3,18660,51.08829569,Silent
105,1/3/1997,Senate,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,4,1,19391,53.08966461,Silent
106,1/3/1999,Senate,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,5,2,20121,55.08829569,Silent
107,1/3/2001,Senate,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,6,3,20852,57.08966461,Silent
108,1/3/2003,Senate,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,7,4,21582,59.08829569,Silent
109,1/3/2005,Senate,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,8,5,22313,61.08966461,Silent
110,1/3/2007,Senate,CO,200,"ALLARD, A. Wayne",A000109,12/2/1943,9,6,23043,63.08829569,Silent
75,1/3/1937,House,LA,100,"ALLEN, Asa Leonard",A000114,1891-01-05,1,1,16799,45.99315537,Lost
76,1/3/1939,House,LA,100,"ALLEN, Asa Leonard",A000114,1891-01-05,2,2,17529,47.99178645,Lost
77,1/3/1941,House,LA,100,"ALLEN, Asa Leonard",A000114,1891-01-05,3,3,18260,49.99315537,Lost
78,1/3/1943,House,LA,100,"ALLEN, Asa Leonard",A000114,1891-01-05,4,4,18990,51.99178645,Lost
79,1/3/1945,House,LA,100,"ALLEN, Asa Leonard",A000114,1891-01-05,5,5,19721,53.99315537,Lost
80,1/3/1947,House,LA,100,"ALLEN, Asa Leonard",A000114,1891-01-05,6,6,20451,55.99178645,Lost
81,1/3/1949,House,LA,100,"ALLEN, Asa Leonard",A000114,1891-01-05,7,7,21182,57.99315537,Lost
82,1/3/1951,House,LA,100,"ALLEN, Asa Leonard",A000114,1891-01-05,8,8,21912,59.99178645,Lost
94,1/3/1975,House,TN,100,"ALLEN, Clifford Robertson",A000118,1/6/1912,1,1,23008,62.99247091,Greatest
95,1/3/1977,House,TN,100,"ALLEN, Clifford Robertson",A000118,1/6/1912,2,2,23739,64.99383984,Greatest
102,1/3/1991,House,VA,200,"ALLEN, George",A000121,3/8/1952,1,1,14180,38.82272416,Boomers
107,1/3/2001,Senate,VA,200,"ALLEN, George",A000121,3/8/1952,2,1,17833,48.82409309,Boomers
108,1/3/2003,Senate,VA,200,"ALLEN, George",A000121,3/8/1952,3,2,18563,50.82272416,Boomers
109,1/3/2005,Senate,VA,200,"ALLEN, George",A000121,3/8/1952,4,3,19294,52.82409309,Boomers
71,3/4/1929,Senate,KS,200,"ALLEN, Henry Justin",A000126,1868-09-11,1,1,22088,60.47364819,Missionary
91,1/3/1969,Senate,AL,100,"ALLEN, James Browning",A000127,12/28/1912,1,1,20460,56.0164271,Greatest
92,1/3/1971,Senate,AL,100,"ALLEN, James Browning",A000127,12/28/1912,2,2,21190,58.01505818,Greatest
93,1/3/1973,Senate,AL,100,"ALLEN, James Browning",A000127,12/28/1912,3,3,21921,60.0164271,Greatest
94,1/3/1975,Senate,AL,100,"ALLEN, James Browning",A000127,12/28/1912,4,4,22651,62.01505818,Greatest
95,1/3/1977,Senate,AL,100,"ALLEN, James Browning",A000127,12/28/1912,5,5,23382,64.0164271,Greatest
69,3/4/1925,House,IL,200,"ALLEN, John Clayton",A000131,1860-02-14,1,1,23759,65.04859685,Missionary
70,3/4/1927,House,IL,200,"ALLEN, John Clayton",A000131,1860-02-14,2,2,24489,67.04722793,Missionary
71,3/4/1929,House,IL,200,"ALLEN, John Clayton",A000131,1860-02-14,3,3,25220,69.04859685,Missionary
72,3/4/1931,House,IL,200,"ALLEN, John Clayton",A000131,1860-02-14,4,4,25950,71.04722793,Missionary
80,1/3/1947,House,CA,200,"ALLEN, John Joseph, Jr.",A000133,1899-11-27,1,1,17203,47.09924709,Lost
81,1/3/1949,House,CA,200,"ALLEN, John Joseph, Jr.",A000133,1899-11-27,2,2,17934,49.10061602,Lost
82,1/3/1951,House,CA,200,"ALLEN, John Joseph, Jr.",A000133,1899-11-27,3,3,18664,51.09924709,Lost
83,1/3/1953,House,CA,200,"ALLEN, John Joseph, Jr.",A000133,1899-11-27,4,4,19395,53.10061602,Lost
84,1/3/1955,House,CA,200,"ALLEN, John Joseph, Jr.",A000133,1899-11-27,5,5,20125,55.09924709,Lost
85,1/3/1957,House,CA,200,"ALLEN, John Joseph, Jr.",A000133,1899-11-27,6,6,20856,57.10061602,Lost
73,3/4/1933,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,1,1,12568,34.40930869,Lost
74,1/3/1935,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,2,2,13238,36.24366872,Lost
75,1/3/1937,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,3,3,13969,38.24503765,Lost
76,1/3/1939,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,4,4,14699,40.24366872,Lost
77,1/3/1941,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,5,5,15430,42.24503765,Lost
78,1/3/1943,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,6,6,16160,44.24366872,Lost
79,1/3/1945,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,7,7,16891,46.24503765,Lost
80,1/3/1947,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,8,8,17621,48.24366872,Lost
81,1/3/1949,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,9,9,18352,50.24503765,Lost
82,1/3/1951,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,10,10,19082,52.24366872,Lost
83,1/3/1953,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,11,11,19813,54.24503765,Lost
84,1/3/1955,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,12,12,20543,56.24366872,Lost
85,1/3/1957,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,13,13,21274,58.24503765,Lost
86,1/3/1959,House,IL,200,"ALLEN, Leo Elwood",A000138,1898-10-05,14,14,22004,60.24366872,Lost
95,1/3/1977,Senate,AL,100,"ALLEN, Maryon Pittman",A000139,11/30/1925,1,1,18662,51.09377139,Greatest
68,3/4/1923,House,WV,100,"ALLEN, Robert Edward Lee",A000144,1865-11-28,1,1,20914,57.25941136,Missionary
75,1/3/1937,House,PA,100,"ALLEN, Robert Gray",A000145,8/24/1902,1,1,12551,34.36276523,Greatest
76,1/3/1939,House,PA,100,"ALLEN, Robert Gray",A000145,8/24/1902,2,2,13281,36.3613963,Greatest
117,1/3/2021,House,MA,100,"AUCHINCLOSS, Jake",A000148,1/29/1988,1,1,12028,32.93086927,Millennial
118,1/3/2023,House,MA,100,"AUCHINCLOSS, Jake",A000148,1/29/1988,2,2,12758,34.92950034,Millennial
75,1/3/1937,House,DE,100,"ALLEN, William Franklin",A000151,1883-01-19,1,1,19707,53.95482546,Lost
68,3/4/1923,House,AL,100,"ALLGOOD, Miles Clayton",A000156,1878-02-22,1,1,16445,45.02395619,Missionary
69,3/4/1925,House,AL,100,"ALLGOOD, Miles Clayton",A000156,1878-02-22,2,2,17176,47.02532512,Missionary
70,3/4/1927,House,AL,100,"ALLGOOD, Miles Clayton",A000156,1878-02-22,3,3,17906,49.02395619,Missionary
71,3/4/1929,House,AL,100,"ALLGOOD, Miles Clayton",A000156,1878-02-22,4,4,18637,51.02532512,Missionary
72,3/4/1931,House,AL,100,"ALLGOOD, Miles Clayton",A000156,1878-02-22,5,5,19367,53.02395619,Missionary
73,3/4/1933,House,AL,100,"ALLGOOD, Miles Clayton",A000156,1878-02-22,6,6,20098,55.02532512,Missionary
84,1/3/1955,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,1,1,17533,48.00273785,Greatest
85,1/3/1957,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,2,2,18264,50.00410678,Greatest
86,1/3/1959,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,3,3,18994,52.00273785,Greatest
87,1/3/1961,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,4,4,19725,54.00410678,Greatest
88,1/3/1963,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,5,5,20455,56.00273785,Greatest
89,1/3/1965,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,6,6,21186,58.00410678,Greatest
90,1/3/1967,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,7,7,21916,60.00273785,Greatest
91,1/3/1969,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,8,8,22647,62.00410678,Greatest
92,1/3/1971,Senate,CO,200,"ALLOTT, Gordon Llewellyn",A000161,1/2/1907,9,9,23377,64.00273785,Greatest
66,3/4/1919,House,AL,100,"ALMON, Edward Berton",A000162,1860-04-18,3,3,21503,58.87200548,Missionary
67,3/4/1921,House,AL,100,"ALMON, Edward Berton",A000162,1860-04-18,4,4,22234,60.8733744,Missionary
68,3/4/1923,House,AL,100,"ALMON, Edward Berton",A000162,1860-04-18,5,5,22964,62.87200548,Missionary
69,3/4/1925,House,AL,100,"ALMON, Edward Berton",A000162,1860-04-18,6,6,23695,64.8733744,Missionary
70,3/4/1927,House,AL,100,"ALMON, Edward Berton",A000162,1860-04-18,7,7,24425,66.87200548,Missionary
71,3/4/1929,House,AL,100,"ALMON, Edward Berton",A000162,1860-04-18,8,8,25156,68.8733744,Missionary
72,3/4/1931,House,AL,100,"ALMON, Edward Berton",A000162,1860-04-18,9,9,25886,70.87200548,Missionary
73,3/4/1933,House,AL,100,"ALMON, Edward Berton",A000162,1860-04-18,10,10,26617,72.8733744,Missionary
79,1/3/1945,House,VA,100,"ALMOND, James Lindsay, Jr.",A000163,1898-06-15,1,1,17003,46.55167693,Lost
80,1/3/1947,House,VA,100,"ALMOND, James Lindsay, Jr.",A000163,1898-06-15,2,2,17733,48.55030801,Lost
94,1/3/1975,House,NY,100,"AMBRO, Jerome Anthony, Jr.",A000170,6/27/1928,1,1,16991,46.51882272,Silent
95,1/3/1977,House,NY,100,"AMBRO, Jerome Anthony, Jr.",A000170,6/27/1928,2,2,17722,48.52019165,Silent
96,1/3/1979,House,NY,100,"AMBRO, Jerome Anthony, Jr.",A000170,6/27/1928,3,3,18452,50.51882272,Silent
72,3/4/1931,House,WI,200,"AMLIE, Thomas Ryum",A000176,1897-04-17,1,1,12373,33.87542779,Lost
74,1/3/1935,House,WI,370,"AMLIE, Thomas Ryum",A000176,1897-04-17,2,2,13774,37.71115674,Lost
75,1/3/1937,House,WI,370,"AMLIE, Thomas Ryum",A000176,1897-04-17,3,3,14505,39.71252567,Lost
95,1/3/1977,House,PA,100,"AMMERMAN, Joseph Scofield",A000177,7/14/1924,1,1,19166,52.47364819,Greatest
76,1/3/1939,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,1,1,15315,41.9301848,Lost
77,1/3/1941,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,2,2,16046,43.93155373,Lost
78,1/3/1943,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,3,3,16776,45.9301848,Lost
79,1/3/1945,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,4,4,17507,47.93155373,Lost
80,1/3/1947,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,5,5,18237,49.9301848,Lost
81,1/3/1949,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,6,6,18968,51.93155373,Lost
82,1/3/1951,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,7,7,19698,53.9301848,Lost
83,1/3/1953,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,8,8,20429,55.93155373,Lost
84,1/3/1955,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,9,9,21159,57.9301848,Lost
85,1/3/1957,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,10,10,21890,59.93155373,Lost
86,1/3/1959,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,11,11,22620,61.9301848,Lost
87,1/3/1961,House,MN,200,"ANDERSEN, Herman Carl",A000179,1897-01-27,12,12,23351,63.93155373,Lost
75,1/3/1937,House,MO,100,"ANDERSON, Charles Arthur",A000184,1899-09-26,1,1,13613,37.27036277,Lost
76,1/3/1939,House,MO,100,"ANDERSON, Charles Arthur",A000184,1899-09-26,2,2,14343,39.26899384,Lost
77,1/3/1941,House,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,1,1,16508,45.19644079,Lost
78,1/3/1943,House,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,2,2,17238,47.19507187,Lost
79,1/3/1945,House,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,3,3,17969,49.19644079,Lost
81,1/3/1949,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,4,1,19430,53.19644079,Lost
82,1/3/1951,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,5,2,20160,55.19507187,Lost
83,1/3/1953,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,6,3,20891,57.19644079,Lost
84,1/3/1955,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,7,4,21621,59.19507187,Lost
85,1/3/1957,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,8,5,22352,61.19644079,Lost
86,1/3/1959,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,9,6,23082,63.19507187,Lost
87,1/3/1961,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,10,7,23813,65.19644079,Lost
88,1/3/1963,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,11,8,24543,67.19507187,Lost
89,1/3/1965,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,12,9,25274,69.19644079,Lost
90,1/3/1967,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,13,10,26004,71.19507187,Lost
91,1/3/1969,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,14,11,26735,73.19644079,Lost
92,1/3/1971,Senate,NM,100,"ANDERSON, Clinton Presba",A000186,1895-10-23,15,12,27465,75.19507187,Lost
91,1/3/1969,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,1,1,20405,55.86584531,Greatest
92,1/3/1971,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,2,2,21135,57.86447639,Greatest
93,1/3/1973,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,3,3,21866,59.86584531,Greatest
94,1/3/1975,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,4,4,22596,61.86447639,Greatest
95,1/3/1977,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,5,5,23327,63.86584531,Greatest
96,1/3/1979,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,6,6,24057,65.86447639,Greatest
97,1/3/1981,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,7,7,24788,67.86584531,Greatest
98,1/3/1983,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,8,8,25518,69.86447639,Greatest
99,1/3/1985,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,9,9,26249,71.86584531,Greatest
100,1/3/1987,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,10,10,26979,73.86447639,Greatest
101,1/3/1989,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,11,11,27710,75.86584531,Greatest
102,1/3/1991,House,CA,100,"ANDERSON, Glenn Malcolm",A000189,2/21/1913,12,12,28440,77.86447639,Greatest
87,1/3/1961,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,1,1,14202,38.88295688,Greatest
88,1/3/1963,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,2,2,14932,40.88158795,Greatest
89,1/3/1965,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,3,3,15663,42.88295688,Greatest
90,1/3/1967,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,4,4,16393,44.88158795,Greatest
91,1/3/1969,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,5,5,17124,46.88295688,Greatest
92,1/3/1971,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,6,6,17854,48.88158795,Greatest
93,1/3/1973,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,7,7,18585,50.88295688,Greatest
94,1/3/1975,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,8,8,19315,52.88158795,Greatest
95,1/3/1977,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,9,9,20046,54.88295688,Greatest
96,1/3/1979,House,IL,200,"ANDERSON, John Bayard",A000195,2/15/1922,10,10,20776,56.88158795,Greatest
76,1/3/1939,House,CA,200,"ANDERSON, John Zuinglius",A000196,3/22/1904,1,1,12705,34.78439425,Greatest
77,1/3/1941,House,CA,200,"ANDERSON, John Zuinglius",A000196,3/22/1904,2,2,13436,36.78576318,Greatest
78,1/3/1943,House,CA,200,"ANDERSON, John Zuinglius",A000196,3/22/1904,3,3,14166,38.78439425,Greatest
79,1/3/1945,House,CA,200,"ANDERSON, John Zuinglius",A000196,3/22/1904,4,4,14897,40.78576318,Greatest
80,1/3/1947,House,CA,200,"ANDERSON, John Zuinglius",A000196,3/22/1904,5,5,15627,42.78439425,Greatest
81,1/3/1949,House,CA,200,"ANDERSON, John Zuinglius",A000196,3/22/1904,6,6,16358,44.78576318,Greatest
82,1/3/1951,House,CA,200,"ANDERSON, John Zuinglius",A000196,3/22/1904,7,7,17088,46.78439425,Greatest
85,1/3/1957,House,MT,100,"ANDERSON, LeRoy Hagen",A000200,2/2/1906,1,1,18598,50.91854894,Greatest
86,1/3/1959,House,MT,100,"ANDERSON, LeRoy Hagen",A000200,2/2/1906,2,2,19328,52.91718001,Greatest
94,1/3/1975,Senate,MN,100,"ANDERSON, Wendell Richard",A000202,2/1/1933,1,1,15311,41.9192334,Silent
95,1/3/1977,Senate,MN,100,"ANDERSON, Wendell Richard",A000202,2/1/1933,2,2,16042,43.92060233,Silent
89,1/3/1965,House,TN,100,"ANDERSON, William Robert",A000203,6/17/1921,1,1,15906,43.54825462,Greatest
90,1/3/1967,House,TN,100,"ANDERSON, William Robert",A000203,6/17/1921,2,2,16636,45.54688569,Greatest
91,1/3/1969,House,TN,100,"ANDERSON, William Robert",A000203,6/17/1921,3,3,17367,47.54825462,Greatest
92,1/3/1971,House,TN,100,"ANDERSON, William Robert",A000203,6/17/1921,4,4,18097,49.54688569,Greatest
89,1/3/1965,House,AL,200,"ANDREWS, Arthur Glenn",A000204,1/15/1909,1,1,20442,55.96714579,Greatest
92,1/3/1971,House,AL,100,"ANDREWS, Elizabeth Bullock",A000205,2/12/1911,1,1,21875,59.89048597,Greatest
78,1/3/1943,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,1,1,13171,36.06023272,Greatest
79,1/3/1945,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,2,2,13902,38.06160164,Greatest
80,1/3/1947,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,3,3,14632,40.06023272,Greatest
81,1/3/1949,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,4,4,15363,42.06160164,Greatest
82,1/3/1951,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,5,5,16093,44.06023272,Greatest
83,1/3/1953,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,6,6,16824,46.06160164,Greatest
84,1/3/1955,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,7,7,17554,48.06023272,Greatest
85,1/3/1957,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,8,8,18285,50.06160164,Greatest
86,1/3/1959,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,9,9,19015,52.06023272,Greatest
87,1/3/1961,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,10,10,19746,54.06160164,Greatest
88,1/3/1963,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,11,11,20476,56.06023272,Greatest
89,1/3/1965,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,12,12,21207,58.06160164,Greatest
90,1/3/1967,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,13,13,21937,60.06023272,Greatest
91,1/3/1969,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,14,14,22668,62.06160164,Greatest
92,1/3/1971,House,AL,100,"ANDREWS, George William",A000206,12/12/1906,15,15,23398,64.06023272,Greatest
93,1/3/1973,House,NC,100,"ANDREWS, Ike Franklin",A000207,9/2/1925,1,1,17290,47.33744011,Greatest
94,1/3/1975,House,NC,100,"ANDREWS, Ike Franklin",A000207,9/2/1925,2,2,18020,49.33607118,Greatest
95,1/3/1977,House,NC,100,"ANDREWS, Ike Franklin",A000207,9/2/1925,3,3,18751,51.33744011,Greatest
96,1/3/1979,House,NC,100,"ANDREWS, Ike Franklin",A000207,9/2/1925,4,4,19481,53.33607118,Greatest
97,1/3/1981,House,NC,100,"ANDREWS, Ike Franklin",A000207,9/2/1925,5,5,20212,55.33744011,Greatest
98,1/3/1983,House,NC,100,"ANDREWS, Ike Franklin",A000207,9/2/1925,6,6,20942,57.33607118,Greatest
88,1/3/1963,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,1,1,13378,36.62696783,Greatest
89,1/3/1965,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,2,2,14109,38.62833676,Greatest
90,1/3/1967,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,3,3,14839,40.62696783,Greatest
91,1/3/1969,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,4,4,15570,42.62833676,Greatest
92,1/3/1971,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,5,5,16300,44.62696783,Greatest
93,1/3/1973,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,6,6,17031,46.62833676,Greatest
94,1/3/1975,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,7,7,17761,48.62696783,Greatest
95,1/3/1977,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,8,8,18492,50.62833676,Greatest
96,1/3/1979,House,ND,200,"ANDREWS, Mark",A000208,5/19/1926,9,9,19222,52.62696783,Greatest
97,1/3/1981,Senate,ND,200,"ANDREWS, Mark",A000208,5/19/1926,10,1,19953,54.62833676,Greatest
98,1/3/1983,Senate,ND,200,"ANDREWS, Mark",A000208,5/19/1926,11,2,20683,56.62696783,Greatest
99,1/3/1985,Senate,ND,200,"ANDREWS, Mark",A000208,5/19/1926,12,3,21414,58.62833676,Greatest
98,1/3/1983,House,TX,100,"ANDREWS, Michael Allen",A000209,2/7/1944,1,1,14210,38.90485969,Silent
99,1/3/1985,House,TX,100,"ANDREWS, Michael Allen",A000209,2/7/1944,2,2,14941,40.90622861,Silent
100,1/3/1987,House,TX,100,"ANDREWS, Michael Allen",A000209,2/7/1944,3,3,15671,42.90485969,Silent
101,1/3/1989,House,TX,100,"ANDREWS, Michael Allen",A000209,2/7/1944,4,4,16402,44.90622861,Silent
102,1/3/1991,House,TX,100,"ANDREWS, Michael Allen",A000209,2/7/1944,5,5,17132,46.90485969,Silent
103,1/3/1993,House,TX,100,"ANDREWS, Michael Allen",A000209,2/7/1944,6,6,17863,48.90622861,Silent
101,1/3/1989,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,1,1,11475,31.41683778,Boomers
102,1/3/1991,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,2,2,12205,33.41546886,Boomers
103,1/3/1993,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,3,3,12936,35.41683778,Boomers
104,1/3/1995,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,4,4,13666,37.41546886,Boomers
105,1/3/1997,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,5,5,14397,39.41683778,Boomers
106,1/3/1999,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,6,6,15127,41.41546886,Boomers
107,1/3/2001,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,7,7,15858,43.41683778,Boomers
108,1/3/2003,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,8,8,16588,45.41546886,Boomers
109,1/3/2005,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,9,9,17319,47.41683778,Boomers
110,1/3/2007,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,10,10,18049,49.41546886,Boomers
111,1/3/2009,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,11,11,18780,51.41683778,Boomers
112,1/3/2011,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,12,12,19510,53.41546886,Boomers
113,1/3/2013,House,NJ,100,"ANDREWS, Robert Ernest",A000210,8/4/1957,13,13,20241,55.41683778,Boomers
102,1/3/1991,House,ME,100,"ANDREWS, Thomas Hiram",A000211,3/22/1953,1,1,13801,37.78507871,Boomers
103,1/3/1993,House,ME,100,"ANDREWS, Thomas Hiram",A000211,3/22/1953,2,2,14532,39.78644764,Boomers
89,1/3/1965,House,IL,100,"ANNUNZIO, Frank",A000212,1/12/1915,1,1,18254,49.97672827,Greatest
90,1/3/1967,House,IL,100,"ANNUNZIO, Frank",A000212,1/12/1915,2,2,18984,51.97535934,Greatest
91,1/3/1969,House,IL,100,"ANNUNZIO, Frank",A000212,1/12/1915,3,3,19715,53.97672827,Greatest
92,1/3/1971,House,IL,100,"ANNUNZIO, Frank",A000212,1/12/1915,4,4,20445,55.97535934,Greatest
93,1/3/1973,House,IL,100,"ANNUNZIO, Frank",A000212,1/12/1915,5,5,21176,57.97672827,Greatest
